category,name,price,image_url
Ковбасні вироби,Ковбаса Тернопільський МК Баликова варена в/ґ,37.90 грн/100г,https://images.silpo.ua/products/300x300/webp/3d37f68e-bf69-480e-b55d-9f84582344bd.png
Ковбасні вироби,Ковбаса Тернопільський МК На дровах н/к в/ґ,47.40 грн/100г,https://images.silpo.ua/products/300x300/webp/934b1d79-d1fb-476d-91f7-afdf92ca7a9b.png
Ковбасні вироби,Ковбаса Харківський м'ясний ряд Баликова 1 ґ,12.90 грн/100г,https://images.silpo.ua/products/300x300/webp/09536d56-4008-44f0-bdfe-99a1deedad6d.png
Ковбасні вироби,Сосиски Харківський м'ясний ряд Зі скоринкою в/ґ,16.90 грн/100г,https://images.silpo.ua/products/300x300/webp/a7f0a8f9-cbe5-42da-aaec-31100d746bb7.png
Ковбасні вироби,Сардельки Харківський м'ясний рядФірмові з сиром 1 ґ,17.90 грн/100г,https://images.silpo.ua/products/300x300/webp/32684fa0-ef15-46ce-a7f5-f1f4490e200e.png
Ковбасні вироби,Сосиски Харківський м'ясний ряд Хот-дог порційні в/ґ,15.90 грн/100г,https://images.silpo.ua/products/300x300/webp/bb19604b-bbbd-4995-9c1f-fd310eab0a75.png
Ковбасні вироби,Ковбаса Харківський м'ясний ряд Краківська н/к в/ґ,21.40 грн/100г,https://images.silpo.ua/products/300x300/webp/b7c8c44a-a8fd-461b-a452-458e990b0339.png
Ковбасні вироби,Ковбаса Ковбасні Традиції На Дровах н/к в/ґ,37.40 грн/100г,https://images.silpo.ua/products/300x300/webp/b5cd72d7-0e39-41f0-aa73-71aa986ca03d.png
Ковбасні вироби,Ковбаса Ковбасні Традиції Рублена н/к в/ґ,48.90 грн/100г,https://images.silpo.ua/products/300x300/webp/17dd8fcc-8958-47c9-9d69-a4d59d776998.png
Ковбасні вироби,Ковбаса Ковбасні Традиції Куряча запечена в/ґ,48.90 грн/100г,https://images.silpo.ua/products/300x300/webp/3bf1af74-8c9a-4d6f-a7a9-0a4ef906d25f.png
Ковбасні вироби,Щоковина Укрпромпостач запечена 2 ґ,31.90 грн/100г,https://images.silpo.ua/products/300x300/webp/24a909db-fee0-4a57-9ddf-ab0949a11495.png
Ковбасні вироби,Шийка Укрпромпостач з прянощами в/к в/ґ,74.90 грн/100г,https://images.silpo.ua/products/300x300/webp/74eb6a6e-a244-4654-9754-67831adef5f3.png
Ковбасні вироби,Корейка Укрпромпостач з прянощами в/к в/ґ,74.90 грн/100г,https://images.silpo.ua/products/300x300/webp/f3e6712c-fdbc-464b-991d-ded332a1ee0d.png
Ковбасні вироби,Щоковина Укрпромпостач Особлива свиняча в/к 2 ґ,34.90 грн/100г,https://images.silpo.ua/products/300x300/webp/afadcd21-2dec-4490-856c-ebcd05428770.png
Ковбасні вироби,Філе Лавка традицій ЛеФіле Пікантне куряче сирокопчене,67.90 грн/100г,https://images.silpo.ua/products/300x300/webp/a05fd872-9c68-4c82-8782-d8e49e71c99b.png
Ковбасні вироби,Сосиски Зоря Дніпра Молочні в/ґ,21.90 грн/100г,https://images.silpo.ua/products/300x300/webp/f6728bfd-176b-4bc6-9f29-546e15e3d59b.png
Ковбасні вироби,Сосиски Зоря Дніпра Докторські в/ґ,21.40 грн/100г,https://images.silpo.ua/products/300x300/webp/e7852d4a-e2e3-4175-bfac-ad2b1b1e8462.png
Ковбасні вироби,Ковбаса Зоря Дніпра Індича н/к в/ґ,32.90 грн/100г,https://images.silpo.ua/products/300x300/webp/95a150b9-739c-4ed4-9866-9e960cd7c454.png
Ковбасні вироби,Ковбаса Зоря Дніпра Салямі Фірмова н/к 1 ґ,25.90 грн/100г,https://images.silpo.ua/products/300x300/webp/2b231407-283b-4d7b-a84f-5a24e06c66d2.png
Ковбасні вироби,Сардельки Зоря Дніпра М'ясні в/ґ м/в,28.90 грн/100г,https://images.silpo.ua/products/300x300/webp/7e8611ef-855a-436a-ba53-5b6afe14795f.png
Ковбасні вироби,Філе Лавка традицій Димні Традиції Гранд із яловичини с/к CtG,139.00 грн/60г,https://images.silpo.ua/products/300x300/webp/40a31a2e-253a-4980-90f2-42d712aa75cb.png
Ковбасні вироби,Панчетта Лавка традицій Димні Традиції Теса пікантна с/в CtG,79.99 грн/60г,https://images.silpo.ua/products/300x300/webp/597f2769-cea7-468f-9634-25025ec47481.png
Ковбасні вироби,Ковбаса Зоря Дніпра Салямі Фірмова шайба н/к 1 ґ,25.90 грн/100г,https://images.silpo.ua/products/300x300/webp/7f52b008-6ff3-41da-9d92-d1dfbc84c3d3.png
Ковбасні вироби,Ковбаски Зоря Дніпра Барбекю н/к 1 ґ,30.90 грн/100г,https://images.silpo.ua/products/300x300/webp/2648ab10-5848-4a48-8829-e95203712def.png
Ковбасні вироби,Сосиски Зоря Дніпра Франкфуртські в/ґ н/о м/в,31.40 грн/100г,https://images.silpo.ua/products/300x300/webp/fc01dbef-7b81-497e-b152-9c43d446ea76.png
Ковбасні вироби,Сосиски Зоря Дніпра Франкфуртські з сиром в/ґ н/о,32.90 грн/100г,https://images.silpo.ua/products/300x300/webp/028dc363-9afe-47e1-85e1-a166abd4857d.png
Ковбасні вироби,Буженина Глобино З печі запечена в/ґ,49.90 грн/100г,https://images.silpo.ua/products/300x300/webp/64800f79-4547-4f10-a56a-9a2895c27785.png
Ковбасні вироби,Підгорля Глобино З печі в/к в/ґ,33.90 грн/100г,https://images.silpo.ua/products/300x300/webp/35baadcc-3d8b-4b84-a752-c73c44c4838c.png
Ковбасні вироби,Полядвиця Глобино З печі в/к в/ґ,48.90 грн/100г,https://images.silpo.ua/products/300x300/webp/e00cf408-395a-4e83-8693-81dd1f99c709.png
Ковбасні вироби,Рулет Глобино З печі з індички в/к,64.90 грн/100г,https://images.silpo.ua/products/300x300/webp/b101465e-1efa-4f62-b0c6-a8f04c61db3b.png
Ковбасні вироби,Сало Глобино З печі з прянощами,40.90 грн/100г,https://images.silpo.ua/products/300x300/webp/b27c4d5b-40a1-4c73-be9b-8bae48539d46.png
Ковбасні вироби,Шпондер Глобино З печі к/з в/ґ,47.40 грн/100г,https://images.silpo.ua/products/300x300/webp/d1297499-759d-44fe-befa-faed6d34f946.png
Ковбасні вироби,Сальтисон Глобино З печі в/к 1 ґ,41.90 грн/100г,https://images.silpo.ua/products/300x300/webp/c7ef6fed-02cd-43d8-865c-7b1424076795.png
Ковбасні вироби,Ковбаса Майстерня ковбас Лікарська в/ґ,23.90 грн/100г,https://images.silpo.ua/products/300x300/webp/55879626-e4b1-4ab1-8730-d92114fd72ec.png
Ковбасні вироби,Сосиски Майстерня ковбас Пападай в/ґ,18.90 грн/100г,https://images.silpo.ua/products/300x300/webp/5d30416a-7749-4d77-b39c-0462448e3d98.png
Ковбасні вироби,Сосиски Майстерня ковбас З вершками Франсуа в/ґ,15.40 грн/100г,https://images.silpo.ua/products/300x300/webp/a4689a25-848b-4e24-b2ce-7b76be7e31f6.png
Ковбасні вироби,Сардельки Глобино Нямські з яловичин та сиром в/ґ,98.49 грн/300г,https://images.silpo.ua/products/300x300/webp/83170964-7cb9-4974-8d3c-da88069913eb.png
Ковбасні вироби,Ковбаса Майстерня ковбас Сервелат в/к в/ґ в/у,31.90 грн/100г,https://images.silpo.ua/products/300x300/webp/5d87a889-625d-4d33-9f2f-4f843154b63f.png
Ковбасні вироби,Ковбаса Майстерня ковбас Дрогобицька н/к в/ґ,33.40 грн/100г,https://images.silpo.ua/products/300x300/webp/5fa31302-c233-4ab5-8f86-b4025b97e60e.png
Ковбасні вироби,Ковбаса Майстерня ковбас Салямі Іспанська с/в в/ґ,79.90 грн/100г,https://images.silpo.ua/products/300x300/webp/d8e8e5b0-2600-439f-84da-9bb668c26269.png
Ковбасні вироби,Ковбаса Майстерня ковбас Курхан з м'яса птиці с/к,79.90 грн/100г,https://images.silpo.ua/products/300x300/webp/4be2f823-462a-43fc-8616-b8d2391e8c38.png
Ковбасні вироби,Яловичина Прем'єр варено-копчена,74.90 грн/100г,https://images.silpo.ua/products/300x300/webp/65f4ba2e-20eb-4b77-86b9-949efcee1253.png
Ковбасні вироби,Ковбаски Прем'єр З сиром н/к,45.90 грн/100г,https://images.silpo.ua/products/300x300/webp/dfb178c2-ed9d-4fbb-b99d-8857558f4ff2.png
Ковбасні вироби,Рулет Прем'єр курячий з чорносливом в/к в/ґ,37.90 грн/100г,https://images.silpo.ua/products/300x300/webp/f336c96a-4da8-474f-96c4-2ce3f03d42c2.png
Ковбасні вироби,Яловичина Прем'єр Гусарська с/к в/ґ,99.90 грн/100г,https://images.silpo.ua/products/300x300/webp/9fa5fbdd-dfdb-42db-a151-e7974d59a201.png
Ковбасні вироби,Сосиски Харківський м'ясний ряд Дитячі в/ґ,19.90 грн/100г,https://images.silpo.ua/products/300x300/webp/709b6405-1afc-41c1-a586-9694c5fe3755.png
Ковбасні вироби,Ковбаса Харківський м'ясний ряд Салямі Італійська с/к в/ґ,37.90 грн/100г,https://images.silpo.ua/products/300x300/webp/aa1b341d-abfc-4950-ace4-ed815ff6103d.png
Ковбасні вироби,Ковбаса Харківський м'ясний ряд Куряча кільце н/к 1 ґ,19.90 грн/100г,https://images.silpo.ua/products/300x300/webp/a3dc8909-3c6d-462c-8341-3744c248b997.png
Ковбасні вироби,Ковбаски Закарпатські Ковбаси Salametti chick с/к в/ґ,99.00 грн/100г,https://images.silpo.ua/products/300x300/webp/caf418ae-c104-4ce3-b723-7d6aa589aa10.png
Ковбасні вироби,Буженина Фарро варена в/ґ,43.90 грн/100г,https://images.silpo.ua/products/300x300/webp/b342d561-4459-426c-996a-eb495a6f0a95.png
Ковбасні вироби,Щоковина Фарро варено-копчена 2 ґ,22.90 грн/100г,https://images.silpo.ua/products/300x300/webp/e6181570-20ea-4e1e-b3ae-dd125ed8fa5a.png
Ковбасні вироби,Ковбаса Espana Сальчічон Екстра с/в,119.00 грн/75г,https://images.silpo.ua/products/300x300/webp/7000bd2c-cb96-4819-81a6-4526bd28d019.png
Ковбасні вироби,Паштет Pata Negra зі свинини з вином Pedro Ximenez,114.00 грн/110г,https://images.silpo.ua/products/300x300/webp/3e48fc12-0f42-417b-a2bb-537a69d1b0fe.png
Ковбасні вироби,Паштет Pata Negra класичний с/б,110.00 грн/110г,https://images.silpo.ua/products/300x300/webp/12043d64-b9f9-47eb-b9e4-866ec197a039.png
Ковбасні вироби,Паштет Pata Negra з травами,110.00 грн/110г,https://images.silpo.ua/products/300x300/webp/07c332ce-4783-4f02-8339-270516cae6fe.png
Ковбасні вироби,Паштет Pata Negra з пікантним перцем,149.00 грн/110г,https://images.silpo.ua/products/300x300/webp/e3665324-35eb-4bbd-b310-b848bec0d49a.png
Ковбасні вироби,Сосиски Зоря Дніпра Докторські в/ґ,"81.99 грн/0,35кг",https://images.silpo.ua/products/300x300/webp/44b4382f-1704-487f-ada9-8bf08fc7a3e8.png
Ковбасні вироби,Сосиски Зоря Дніпра Молочні в/ґ,"86.99 грн/0,35кг",https://images.silpo.ua/products/300x300/webp/d9595b50-f16b-469d-82a1-eb03249f87ae.png
Ковбасні вироби,Хамон Campodulce Curados Serrano Bodega,409.00 грн/200г,https://images.silpo.ua/products/300x300/webp/9926514d-7fa0-4719-b21a-d43f99638de0.png
Ковбасні вироби,Ковбаса Ковбасково Добренька 1 ґ,10.90 грн/100г,https://images.silpo.ua/products/300x300/webp/5bc5da3f-668f-417d-bd74-246d52ef1877.png
Ковбасні вироби,Ковбаса Ковбасково Смачненька 1 ґ,10.90 грн/100г,https://images.silpo.ua/products/300x300/webp/ecd1d956-f38c-47eb-9919-73c5cf61601c.png
Ковбасні вироби,Ковбаса Алан Неапольська філейна с/в в/ґ,259.00 грн/330г,https://images.silpo.ua/products/300x300/webp/c9991c52-dcf6-4247-8d36-7a2e4a7a92e2.png
Ковбасні вироби,Ковбаса ХарківськийМ'яснийРяд Салямі Президент н/к в/ґ,36.90 грн/100г,https://images.silpo.ua/products/300x300/webp/8ed05e7d-d83f-44f0-b727-699ba2c73648.png
Ковбасні вироби,Ошийок Глобино З печі запечений в/ґ,54.90 грн/100г,https://images.silpo.ua/products/300x300/webp/d4664ee6-2ca9-4e2d-96ec-c378f7ed51d3.png
Ковбасні вироби,Ковбаса Родинна ковбаска Українська с/к в/ґ,"269.00 грн/0,3кг",https://images.silpo.ua/products/300x300/webp/0201e266-eb7c-4c10-8800-179c02d93d19.png
Ковбасні вироби,Ковбаса Родинна ковбаска Салямі Італійська н/к 1 ґ,"179.00 грн/0,4кг",https://images.silpo.ua/products/300x300/webp/732fa784-01e0-490a-a03f-9cb798a71c0e.png
Ковбасні вироби,Ковбаса Родинна ковбаска Дрогобицька н/к в/ґ,"179.00 грн/0,4кг",https://images.silpo.ua/products/300x300/webp/f20ede2d-86b6-4b95-b777-4c9fdf874c2a.png
Ковбасні вироби,Сардельки Харківський м'ясний ряд Товстунчик в/ґ,20.90 грн/100г,https://images.silpo.ua/products/300x300/webp/2a1458d7-cf82-4180-a83a-9f8594dccecf.png
Ковбасні вироби,Ковбаса Родинна ковбаска Олів'є варена,"54.99 грн/0,5кг",https://images.silpo.ua/products/300x300/webp/de439a08-e9af-4ec6-9c98-c1d49af92691.png
Ковбасні вироби,Сардельки Родинна ковбаска Вершкові варені,24.90 грн/100г,https://images.silpo.ua/products/300x300/webp/489c6890-1494-4c3b-a996-2679ccafa8d3.png
Ковбасні вироби,Сосиски Родинна ковбаска Молочні варені в/у,"89.49 грн/0,33кг",https://images.silpo.ua/products/300x300/webp/efa5d2f5-d891-4b26-b1d6-8d715e36e6fc.png
Ковбасні вироби,Шинка Argal Боннатур екстра зі свинини варена,174.00 грн/130г,https://images.silpo.ua/products/300x300/webp/472a37f4-7644-408e-9e3a-9fecbc5cc02c.png
Ковбасні вироби,Шинка Argal індича,69.90 грн/100г,https://images.silpo.ua/products/300x300/webp/8cb782ec-0e89-4005-9557-93138a7e22d8.png
Ковбасні вироби,Ковбаса Casaponsa Фует вкрита зеленню с/в,189.00 грн/170г,https://images.silpo.ua/products/300x300/webp/1ba566be-0e03-479c-93a5-5a6de5ab5a99.png
Ковбасні вироби,Корейка Estirpe Negra Ломо Себо іберіко,289.90 грн/100г,https://images.silpo.ua/products/300x300/webp/629ace7b-3fd7-47f6-a202-c26259f2f173.png
Ковбасні вироби,Ковбаса Argal чорізо іберіко,144.90 грн/100г,https://images.silpo.ua/products/300x300/webp/4edda07f-37ac-44a6-b5de-d58f4f35d708.png
Ковбасні вироби,Ковбаса Argal Мортадела з індички,37.90 грн/100г,https://images.silpo.ua/products/300x300/webp/bdff32d6-98c0-42ac-ab20-d7cb8a0b8806.png
Ковбасні вироби,Ковбаса Casaponsa Фует вкрита каррі с/в,224.00 грн/170г,https://images.silpo.ua/products/300x300/webp/86af61fa-bf6b-47e4-9547-3a68777ea804.png
Ковбасні вироби,Снеки Casaponsa Фует міні с/в,99.90 грн/50г,https://images.silpo.ua/products/300x300/webp/26ac4ea6-91b0-42b5-beb0-67a0027648c5.png
Ковбасні вироби,Ковбаса Casaponsa Фует вкрита чорним перцем с/в,224.00 грн/170г,https://images.silpo.ua/products/300x300/webp/ce26c3c8-3ce0-4a79-9b04-fbc704894482.png
Ковбасні вироби,Ковбаса Casaponsa Фует вкрита паприкою с/в,224.00 грн/170г,https://images.silpo.ua/products/300x300/webp/5e4ec2e6-ce9a-4d7c-858e-3c8d801bd5e1.png
Ковбасні вироби,Ковбаса Casaponsa Фует вкрита томатами с/в,189.00 грн/170г,https://images.silpo.ua/products/300x300/webp/f5554b78-ee0c-4799-8a96-eac7125a56c9.png
Ковбасні вироби,Ковбаса Argal Сальчичон зі свинини екстра с/в,139.90 грн/100г,https://images.silpo.ua/products/300x300/webp/34dc1428-cf7f-40f6-84e1-2fd6978ee276.png
Ковбасні вироби,Ковбаса Casaponsa Фует вкрита цибулею с/в,219.00 грн/170г,https://images.silpo.ua/products/300x300/webp/bf76d2ef-3446-4307-936e-433584ec4f36.png
Ковбасні вироби,Філе Прем'єр качине в/к,64.90 грн/100г,https://images.silpo.ua/products/300x300/webp/3bc6300c-b29b-4b6c-a917-bcbeb64fbb8d.png
Ковбасні вироби,Ніжка Прем'єр качки в/к,47.90 грн/100г,https://images.silpo.ua/products/300x300/webp/d4aee875-5e6b-4dfa-af58-7c267192428a.png
Ковбасні вироби,Сардельки Харківський МР Женевські з сиром в/г,31.90 грн/100г,https://images.silpo.ua/products/300x300/webp/1fd7afe8-5db3-474e-942a-c5943941f2ca.png
Ковбасні вироби,Ковбаса Casaponsa міні з оливками с/в,259.00 грн/250г,https://images.silpo.ua/products/300x300/webp/4df94a74-ae35-4030-bc0c-fe47747bed33.png
Ковбасні вироби,Ковбаса Casaponsa міні з перцем с/в,284.00 грн/230г,https://images.silpo.ua/products/300x300/webp/3e30a598-f4e7-406c-963e-556f21206eee.png
Ковбасні вироби,Снеки Casaponsa міні з травами с/в,109.90 грн/50г,https://images.silpo.ua/products/300x300/webp/bbbb0b96-d95b-491f-8edf-7ee6988f5b6c.png
Ковбасні вироби,Ковбаса Casaponsa міні покрита сирною оболонкою с/в,309.00 грн/270г,https://images.silpo.ua/products/300x300/webp/c0210669-40cb-437e-b729-60e9699c7a28.png
Ковбасні вироби,Ковбаса Casaponsa міні в оболонці з перцем с/в,294.00 грн/270г,https://images.silpo.ua/products/300x300/webp/d25d5931-5a07-4748-bb5c-9833b3d5b0e2.png
Ковбасні вироби,Ковбаса Casaponsa міні в'ялена с/в,254.00 грн/250г,https://images.silpo.ua/products/300x300/webp/8285e856-b420-48e2-9709-637b11363186.png
Ковбасні вироби,Снеки Casaponsa міні с/в,99.90 грн/50г,https://images.silpo.ua/products/300x300/webp/d9093d40-8daf-4dc3-9f1b-ed830f0fb4af.png
Ковбасні вироби,Ковбаса Ювілейний Суджук с/в в/ґ,"219.00 грн/0,32кг",https://images.silpo.ua/products/300x300/webp/d27648da-1dcc-4386-8b27-9a9c9a7b1375.png
Ковбасні вироби,Чипси Ювілейний Преміум Snack&Go з курятини с/к,119.90 грн/100г,https://images.silpo.ua/products/300x300/webp/c9039a1a-4838-4386-9f38-be7e4575001d.png
Ковбасні вироби,Чипси Ювілейний Преміум Snack&Go з яловичини с/к,159.90 грн/100г,https://images.silpo.ua/products/300x300/webp/13c71d6d-770b-4ecf-ac2b-6a3d875e119c.png
Ковбасні вироби,Чипси Ювілейний Преміум Snack&Go зі свинини с/к,129.90 грн/100г,https://images.silpo.ua/products/300x300/webp/bfdc5f8a-53c6-4f0a-a083-f5314efd993a.png
Ковбасні вироби,Ковбаса Porxas Фует Екстра с/в,234.00 грн/160г,https://images.silpo.ua/products/300x300/webp/5d8d3c17-de83-482f-8e3a-c0005d887fd1.png
Ковбасні вироби,Террін Charculor з білим вином,599.00 грн/200г,https://images.silpo.ua/products/300x300/webp/0d282f82-eb2a-49e6-9f7c-95c688d678c9.png
Ковбасні вироби,Террін Charculor з пивом,599.00 грн/200г,https://images.silpo.ua/products/300x300/webp/168ae8fb-beb8-40fc-9394-5353f766ce03.png
Ковбасні вироби,Террін Charculor з імбирем,599.00 грн/200г,https://images.silpo.ua/products/300x300/webp/217a23e9-19bd-42a2-b1ab-3a37333319b3.png
Ковбасні вироби,Снеки Casaponsa Салямі ковбаски міні з сиром с/в,99.90 грн/50г,https://images.silpo.ua/products/300x300/webp/753b0641-b2f3-461b-bc91-6b2e5e26a187.png
Ковбасні вироби,Ковбаса МК Ріал Лікарська варена в/ґ синюга,31.40 грн/100г,https://images.silpo.ua/products/300x300/webp/ce441c50-c49e-4cef-a068-1deac8236ed1.png
Ковбасні вироби,Ковбаса Крафтяр Мортаза від Мастро Паоло в/к,65.90 грн/100г,https://images.silpo.ua/products/300x300/webp/ab75dc6e-f21a-4962-9a44-d143f239d7cf.png
Ковбасні вироби,Чипси Лавка традицій Food factory Баликові ориджинал с/к в/ґ,149.90 грн/100г,https://images.silpo.ua/products/300x300/webp/d0a3ba91-c864-4d37-9375-b012ed0b6485.png
Ковбасні вироби,Сардельки МК Ріал З молоком н/о в/ґ,26.90 грн/100г,https://images.silpo.ua/products/300x300/webp/c67dbf31-2c9a-4a9d-917f-96eb7c01bbe1.png
Ковбасні вироби,Ковбаса МК Ріал Болонська с/в в/ґ,74.90 грн/100г,https://images.silpo.ua/products/300x300/webp/71cd9071-2ad9-4388-aad8-576b50cfbee3.png
Ковбасні вироби,Ковбаса МК Ріал Флоренсо с/в в/ґ,95.90 грн/100г,https://images.silpo.ua/products/300x300/webp/d46e4104-3a75-4810-b523-e29cf6afc49b.png
Ковбасні вироби,Ковбаса МК Ріал Салямі Капоколло с/в в/ґ,109.90 грн/100г,https://images.silpo.ua/products/300x300/webp/e8146509-3e80-4d18-930d-f4f4210484cf.png
Ковбасні вироби,Ковбаса Chambost Traditionnel Салямі з перцем с/в,469.00 грн/250г,https://images.silpo.ua/products/300x300/webp/e1b66956-43f1-4bad-a6d3-07fb546c0863.png
Ковбасні вироби,Ковбаса Chambost Traditionnel Салями з травами с/в,469.00 грн/250г,https://images.silpo.ua/products/300x300/webp/98c4c192-7080-4941-a9e7-bd8a4bdaa09a.png
Ковбасні вироби,Ковбаса Simonini Mortadella Modenella варена,59.90 грн/100г,https://images.silpo.ua/products/300x300/webp/1a2eb077-57f0-4428-b209-22ff49e80e30.png
Ковбасні вироби,Террін Charculor з грибами лисички,599.00 грн/200г,https://images.silpo.ua/products/300x300/webp/872d8a01-16c2-4996-a368-3e6fb8590db7.png
Ковбасні вироби,Ковбаса Jean Caby Розетка свинна,89.90 грн/100г,https://images.silpo.ua/products/300x300/webp/c03aa5c0-167e-437a-aea4-da0058f84d8b.png
Ковбасні вироби,Жамбон Lechef Савуйє Суперіор без кістки,149.90 грн/100г,https://images.silpo.ua/products/300x300/webp/0a2f0547-0d3e-473d-b5f7-4754333b691a.png
Ковбасні вироби,Ковбаса Broceliande La Perche зі свинини с/в,149.90 грн/100г,https://images.silpo.ua/products/300x300/webp/938aa520-2a6f-4cff-932e-c72f29e21a09.png
Ковбасні вироби,Ковбаса Jean Caby Салямі зі свинини с/в,139.90 грн/100г,https://images.silpo.ua/products/300x300/webp/ed71286f-1aa5-4a7b-8ef2-ea7a5648d296.png
Ковбасні вироби,Жамбон Lechef Байонет без кістки,219.90 грн/100г,https://images.silpo.ua/products/300x300/webp/7cc59bcd-d1de-4b60-802c-d0b5082fda55.png
Ковбасні вироби,Конфі Les Bocades зі свинячою печінкою,149.00 грн/175г,https://images.silpo.ua/products/300x300/webp/7bf4e7d9-dba0-40a8-bd31-56d537def340.png
Ковбасні вироби,Ковбаса Jean Caby Салямі зі свинини з травами с/в,139.90 грн/100г,https://images.silpo.ua/products/300x300/webp/b6adbafa-669c-46ee-8e0b-5a809175d9fa.png
Ковбасні вироби,Ковбаса Jean Caby Салямі зі свинини з перцем с/в,139.90 грн/100г,https://images.silpo.ua/products/300x300/webp/43279278-03cc-4feb-be6c-e5a95a0d6738.png
Ковбасні вироби,Фуа-гра Diamant Noir з качки,389.00 грн/80г,https://images.silpo.ua/products/300x300/webp/49053ccb-d803-45dd-9fcf-29ef3ef9c11a.png
Ковбасні вироби,Конфі Les Bocades з курячою печінкою з арманьяком,149.00 грн/175г,https://images.silpo.ua/products/300x300/webp/28c09edd-2167-4f62-93dd-0ddbaba13abc.png
Ковбасні вироби,Мус Labeyrie з качиної печінки,469.00 грн/150г,https://images.silpo.ua/products/300x300/webp/7ac961fb-7e3b-44eb-8f1e-9e9c6ab72f1b.png
Ковбасні вироби,Фуа-гра Diamant Noir з качки блок,549.00 грн/150г,https://images.silpo.ua/products/300x300/webp/81315092-7865-46eb-9988-3968da235591.png
Ковбасні вироби,Набір Labeyrie фуа-гра з качки з слайсером,2299.00 грн/190г,https://images.silpo.ua/products/300x300/webp/2a689601-85f6-4406-90b2-bb6e75726b01.png
Ковбасні вироби,Набір Labeyrie фуа-гра з качки блок з слайсером,1199.00 грн/120г,https://images.silpo.ua/products/300x300/webp/e9f4d8bf-0bae-414a-a26e-b7a11a2af5dc.png
Ковбасні вироби,Ковбаса Chambost Розетта Ліонська нарізка с/в,199.00 грн/100г,https://images.silpo.ua/products/300x300/webp/1e2da5f2-e4d2-42d5-a525-ba1fbe978f60.png
Ковбасні вироби,Ковбаса Chambost традиційна зі свинини з горіхами с/в,379.00 грн/220г,https://images.silpo.ua/products/300x300/webp/9c38594e-73f3-40a2-8e54-12475074c708.png
Ковбасні вироби,Паштет Lechef Рієт з м’яса гуски та свинини,219.90 грн/100г,https://images.silpo.ua/products/300x300/webp/34fd7e8a-8999-44a1-ab28-db5f7abbf03b.png
Ковбасні вироби,Фуа-гра Labeyrie з качки блок,999.00 грн/80г,https://images.silpo.ua/products/300x300/webp/4d811ce6-9106-48fe-95d5-fa16b793d099.png
Ковбасні вироби,Ковбаса 7Hermanos Чорізо Вела екстра с/в,59.90 грн/100г,https://images.silpo.ua/products/300x300/webp/4a3eb7aa-4375-46fe-a071-a9b520e7efcb.png
Ковбасні вироби,Ковбаса 7Hermanos Сальчичон Особливий с/в нарізка,89.90 грн/100г,https://images.silpo.ua/products/300x300/webp/49efd3e2-273f-4ae0-a60d-fb36979ebf8e.png
Ковбасні вироби,Фуа-гра Jean Larnaudie цільна качина,2399.00 грн/170г,https://images.silpo.ua/products/300x300/webp/80d6080d-5463-4308-ab4e-8ad452d01ccc.png
Ковбасні вироби,Фуа-гра Jean Larnaudie качина з арманьяком і перцем,1999.00 грн/125г,https://images.silpo.ua/products/300x300/webp/d14d9cfb-eccc-4396-b0b7-0b9dec5e3c24.png
Ковбасні вироби,"Хамон Ole Курадо с/в, нарізка",169.00 грн/100г,https://images.silpo.ua/products/300x300/webp/2744e2a6-54da-468f-8333-a7d91b162075.png
Ковбасні вироби,Ковбаса Майстерня ковбас Дитяча варена в/ґ,26.90 грн/100г,https://images.silpo.ua/products/300x300/webp/0896e001-efc6-4d8f-a54b-bbf29c376ea1.png
Ковбасні вироби,Філе індиче Майстерня ковбас в/к,69.90 грн/100г,https://images.silpo.ua/products/300x300/webp/e72df2f7-4028-48b2-89f6-ea2f64d7fa9d.png
Ковбасні вироби,Ковбаса Майстерня ковбас Салямі Верона н/к в/ґ,47.90 грн/100г,https://images.silpo.ua/products/300x300/webp/9d254562-036c-4e62-91af-3f7bc511c961.png
Ковбасні вироби,Стегно індика Майстерня ковбас в/к,59.90 грн/100г,https://images.silpo.ua/products/300x300/webp/206c7472-ff52-49c1-9b03-e92eeafaae05.png
Ковбасні вироби,Балик Майстерня ковбас Мадера в/к в/ґ,59.90 грн/100г,https://images.silpo.ua/products/300x300/webp/d9bc9232-5f23-4f71-b5a3-4f3d1f93226b.png
Ковбасні вироби,Яловичина ЛТ Food factory сиров'ялена,139.90 грн/100г,https://images.silpo.ua/products/300x300/webp/39384ca5-f4fd-446f-9274-c9f4681bca42.png
Ковбасні вироби,Сосиски М'ясна Гільдія Королівські в/ґ,89.99 грн/285г,https://images.silpo.ua/products/300x300/webp/3618a24f-fa4b-4ebd-9563-5f5a45991b5a.png
Ковбасні вироби,Хамон 7 Hermanos Серрано Гран Резерва на кістці,199.90 грн/100г,https://images.silpo.ua/products/300x300/webp/5ed7f91a-6747-4270-90a4-2a104360011c.png
Ковбасні вироби,Ковбаса Алан Салямі Міланська с/к в/ґ,329.00 грн/320г,https://images.silpo.ua/products/300x300/webp/a4beb391-4761-4745-a957-e173653f2394.png
Ковбасні вироби,М'ясо Лавка Традицій Miasorig Pulled BBQ рване індичка г/к,"99.00 грн/0,1кг",https://images.silpo.ua/products/300x300/webp/c8039a99-3103-43fb-9394-4f92490e1f2a.png
